Date,Price,Open,High,Low,Vol.,Change %
2/9/1992,3245.97,3230.77,3286.00,3221.82,104.53M,0.64%
2/2/1992,3225.40,3219.81,3282.20,3207.96,112.35M,0.06%
1/26/1992,3223.39,3241.06,3299.19,3216.01,119.24M,-0.29%
1/19/1992,3232.78,3259.84,3269.90,3215.34,108.68M,-0.99%
1/12/1992,3264.98,3189.62,3279.96,3179.11,146.18M,2.05%
1/5/1992,3199.46,3194.10,3229.20,3184.48,135.09M,-0.06%
12/29/1991,3201.47,3101.52,3210.64,3100.84,101.85M,3.22%
12/22/1991,3101.52,2934.48,3105.32,2930.67,87.91M,5.69%
12/15/1991,2934.48,2914.35,2949.68,2883.05,115.27M,0.69%
12/8/1991,2914.36,2886.40,2921.73,2839.44,97.00M,0.97%
12/1/1991,2886.40,2893.11,2939.17,2864.04,100.29M,-0.29%
11/24/1991,2894.68,2902.05,2922.85,2868.96,66.14M,-0.28%
11/17/1991,2902.73,2943.64,2975.40,2888.41,120.42M,-1.38%
11/10/1991,2943.20,3045.39,3071.10,2943.20,99.00M,-3.36%
11/3/1991,3045.62,3056.12,3075.58,3021.46,79.19M,-0.35%
10/27/1991,3056.35,3004.91,3082.06,3004.91,92.29M,1.71%
10/20/1991,3004.92,3076.92,3077.37,2992.84,96.16M,-2.35%
10/13/1991,3077.15,2983.67,3077.14,2983.67,108.94M,3.13%
10/6/1991,2983.68,2961.76,2983.89,2938.28,102.93M,0.74%
9/29/1991,2961.76,3006.03,3032.20,2961.53,89.58M,-1.47%
9/22/1991,3006.04,3019.23,3037.11,2998.65,78.62M,-0.44%
9/15/1991,3019.23,2984.79,3042.93,2981.66,108.36M,1.12%
9/8/1991,2985.69,3011.18,3014.08,2972.71,87.83M,-0.86%
9/1/1991,3011.63,3043.82,3060.82,2996.19,82.29M,-1.05%
8/25/1991,3043.60,3039.35,3057.91,3014.08,65.49M,0.11%
8/18/1991,3040.25,2968.47,3052.54,2859.57,127.83M,2.43%
8/11/1991,2968.02,2996.19,3034.43,2951.92,103.98M,-0.94%
8/4/1991,2996.20,3007.83,3037.79,2976.74,91.20M,-0.33%
7/28/1991,3006.26,2972.50,3036.00,2965.56,85.49M,1.14%
7/21/1991,2972.50,3016.32,3029.96,2955.05,81.85M,-1.45%
7/14/1991,3016.32,2979.20,3021.69,2978.09,93.64M,1.19%
7/7/1991,2980.77,2932.92,2990.83,2907.65,81.56M,1.65%
6/30/1991,2932.47,2906.75,2974.28,2906.75,61.39M,0.88%
6/23/1991,2906.75,2965.56,2965.56,2883.72,95.13M,-1.98%
6/16/1991,2965.56,3000.67,3013.64,2937.84,109.40M,-1.16%
6/9/1991,3000.45,2976.52,3001.57,2936.49,85.91M,0.80%
6/2/1991,2976.74,3027.50,3036.00,2963.33,93.71M,-1.68%
5/26/1991,3027.50,2914.13,3027.50,2914.13,102.39M,3.90%
5/19/1991,2913.91,2886.85,2924.42,2880.14,79.09M,0.95%
5/12/1991,2886.63,2920.39,2930.46,2840.34,93.36M,-1.15%
5/5/1991,2920.17,2937.84,2979.87,2908.54,95.11M,-0.64%
4/28/1991,2938.86,2912.38,2949.75,2871.29,99.88M,0.91%
4/21/1991,2912.38,2965.59,2965.59,2901.98,94.70M,-1.79%
4/14/1991,2965.59,2920.79,3017.57,2908.42,129.46M,1.53%
4/7/1991,2920.79,2896.78,2929.70,2854.95,95.24M,0.83%
3/31/1991,2896.78,2913.86,2957.43,2874.50,100.27M,-0.59%
3/24/1991,2913.86,2858.91,2939.11,2858.17,85.61M,1.92%
3/17/1991,2858.91,2948.27,2951.98,2843.56,109.20M,-3.03%
3/10/1991,2948.27,2955.20,2991.34,2917.08,117.23M,-0.23%
3/3/1991,2955.20,2909.90,3002.72,2909.90,126.71M,1.56%
2/24/1991,2909.90,2889.36,2927.97,2855.45,126.03M,0.71%
2/17/1991,2889.36,2934.65,2939.85,2876.24,92.84M,-1.54%
2/10/1991,2934.65,2828.96,2934.90,2828.96,165.80M,3.67%
2/3/1991,2830.69,2730.69,2863.37,2728.22,149.79M,3.66%
1/27/1991,2730.69,2659.41,2748.76,2637.38,124.40M,2.68%
1/20/1991,2659.41,2643.32,2663.86,2598.76,98.29M,0.48%
1/13/1991,2646.78,2500.00,2652.72,2457.67,130.85M,5.81%
1/6/1991,2501.49,2566.09,2566.09,2467.08,89.58M,-2.52%
12/30/1990,2566.09,2629.21,2642.82,2552.72,72.10M,-2.40%
12/23/1990,2629.21,2636.63,2645.79,2613.86,34.28M,-0.17%
12/16/1990,2633.66,2594.06,2648.51,2575.99,107.61M,1.54%
12/9/1990,2593.81,2590.10,2630.69,2575.50,83.82M,0.14%
12/2/1990,2590.10,2559.65,2645.54,2539.11,120.43M,1.19%
11/25/1990,2559.65,2527.48,2569.06,2496.29,95.09M,1.28%
11/18/1990,2527.23,2549.50,2569.80,2508.91,63.23M,-0.90%
11/11/1990,2550.25,2488.61,2572.77,2488.12,99.81M,2.48%
11/4/1990,2488.61,2490.59,2508.42,2423.02,86.30M,-0.09%
10/28/1990,2490.84,2436.14,2494.80,2408.91,94.57M,2.25%
10/21/1990,2436.14,2519.31,2527.72,2436.14,91.43M,-3.36%
10/14/1990,2520.79,2398.27,2520.79,2361.88,125.20M,5.12%
10/7/1990,2398.02,2510.40,2544.31,2354.21,101.48M,-4.49%
9/30/1990,2510.64,2452.23,2550.25,2452.23,109.12M,2.37%
9/23/1990,2452.48,2512.38,2512.38,2379.70,113.59M,-2.38%
9/16/1990,2512.38,2564.11,2579.95,2486.88,111.42M,-2.02%
9/9/1990,2564.11,2619.55,2653.96,2551.49,74.79M,-2.12%
9/2/1990,2619.55,2614.36,2630.69,2583.91,63.49M,0.20%
8/26/1990,2614.36,2532.92,2643.32,2532.92,84.54M,3.22%
8/19/1990,2532.92,2644.80,2669.06,2478.71,135.66M,-4.23%
8/12/1990,2644.80,2716.58,2769.31,2615.59,111.80M,-2.64%
8/5/1990,2716.58,2809.41,2809.41,2686.39,144.90M,-3.31%
7/29/1990,2809.65,2898.02,2927.97,2740.84,155.36M,-3.07%
7/22/1990,2898.51,2961.63,2961.63,2852.72,112.32M,-2.12%
7/15/1990,2961.14,2979.95,3010.64,2958.17,108.30M,-0.64%
7/8/1990,2980.20,2904.95,3002.97,2890.35,103.19M,2.59%
7/1/1990,2904.95,2880.69,2915.35,2870.79,57.76M,0.84%
6/24/1990,2880.69,2858.17,2892.57,2832.18,93.06M,0.82%
6/17/1990,2857.18,2933.91,2933.91,2854.21,96.99M,-2.68%
6/10/1990,2935.89,2864.61,2948.27,2859.66,113.05M,2.57%
6/3/1990,2862.38,2900.97,2948.54,2859.47,105.65M,-1.33%
5/27/1990,2900.97,2820.92,2901.70,2819.73,82.76M,2.84%
5/20/1990,2820.92,2819.91,2870.26,2808.80,101.51M,0.04%
5/13/1990,2819.91,2800.24,2853.47,2800.24,112.98M,0.65%
5/6/1990,2801.58,2710.36,2804.05,2706.31,98.18M,3.37%
4/29/1990,2710.36,2645.04,2710.81,2634.01,80.08M,2.47%
4/22/1990,2645.05,2695.95,2695.95,2644.14,178.50M,-1.89%
4/15/1990,2695.95,2751.80,2782.88,2672.52,95.93M,-2.03%
4/8/1990,2751.80,2716.89,2756.76,2714.64,52.38M,1.28%
4/1/1990,2717.12,2706.76,2746.85,2679.50,81.16M,0.37%
3/25/1990,2707.21,2704.28,2745.72,2697.30,74.35M,0.11%
3/18/1990,2704.28,2736.49,2768.24,2678.60,95.36M,-1.35%
3/11/1990,2741.22,2683.33,2741.22,2667.12,106.91M,2.16%
3/4/1990,2683.33,2660.14,2699.55,2644.14,108.22M,0.86%
2/25/1990,2660.36,2564.64,2660.36,2564.41,105.80M,3.75%
2/18/1990,2564.19,2636.04,2636.04,2548.42,78.94M,-2.71%
2/11/1990,2635.59,2648.42,2658.11,2600.00,87.38M,-0.48%
2/4/1990,2648.20,2602.70,2664.86,2585.81,86.82M,1.75%
1/28/1990,2602.70,2558.78,2616.44,2519.14,102.45M,1.70%
1/21/1990,2559.23,2678.75,2681.08,2522.52,118.54M,-4.43%
1/14/1990,2677.90,2689.21,2704.35,2633.75,111.05M,-0.42%
1/7/1990,2689.21,2773.25,2802.90,2682.81,92.33M,-3.03%
12/31/1989,2773.25,2753.41,2822.95,2740.40,88.96M,0.73%
12/24/1989,2753.20,2711.39,2753.41,2703.71,46.80M,1.54%
12/17/1989,2711.39,2739.55,2755.55,2666.38,95.74M,-1.03%
12/10/1989,2739.55,2731.44,2772.40,2709.90,111.92M,0.30%
12/3/1989,2731.44,2747.65,2764.72,2707.55,84.21M,-0.59%
11/26/1989,2747.65,2675.55,2758.53,2674.91,108.59M,2.69%
11/19/1989,2675.55,2650.70,2679.18,2620.73,54.58M,0.86%
11/12/1989,2652.66,2625.61,2656.15,2602.46,88.57M,1.03%
11/5/1989,2625.61,2629.51,2634.63,2569.67,85.99M,-0.15%
10/29/1989,2629.51,2597.54,2653.89,2597.54,92.58M,1.26%
10/22/1989,2596.72,2686.89,2696.93,2577.25,116.11M,-3.44%
10/15/1989,2689.14,2568.44,2703.28,2504.92,172.18M,4.67%
10/8/1989,2569.26,2785.33,2795.97,2559.02,100.08M,-7.76%
10/1/1989,2785.52,2692.63,2789.89,2687.12,120.62M,3.44%
9/24/1989,2692.82,2681.42,2710.49,2651.22,92.28M,0.42%
9/17/1989,2681.61,2676.29,2700.23,2670.97,66.40M,0.26%
9/10/1989,2674.58,2709.54,2718.66,2654.07,107.18M,-1.29%
9/3/1989,2709.54,2752.09,2760.26,2684.65,82.87M,-1.55%
8/27/1989,2752.09,2729.70,2758.17,2712.39,95.58M,0.72%
8/20/1989,2732.36,2684.75,2748.10,2626.52,98.68M,1.65%
8/13/1989,2687.97,2683.99,2702.01,2665.21,87.75M,0.15%
8/6/1989,2683.99,2656.30,2732.93,2650.99,120.12M,1.15%
7/30/1989,2653.45,2635.05,2676.97,2630.50,112.07M,0.69%
7/23/1989,2635.24,2605.27,2646.24,2572.08,107.45M,1.07%
7/16/1989,2607.36,2554.82,2612.67,2540.78,101.88M,2.06%
7/9/1989,2554.82,2487.86,2555.20,2487.48,82.85M,2.69%
7/2/1989,2487.86,2440.06,2498.67,2436.84,52.16M,1.96%
6/25/1989,2440.06,2530.54,2535.28,2418.82,96.64M,-3.63%
6/18/1989,2531.87,2484.64,2531.87,2456.56,93.84M,1.83%
6/11/1989,2486.38,2505.78,2519.03,2465.86,111.16M,-1.08%
6/4/1989,2513.42,2517.46,2523.53,2475.92,107.04M,-0.18%
5/28/1989,2517.83,2503.49,2518.20,2464.15,145.72M,0.96%
5/21/1989,2493.77,2503.30,2515.40,2468.84,104.21M,-0.29%
5/14/1989,2501.10,2439.52,2501.10,2439.52,134.40M,2.52%
5/7/1989,2439.70,2381.78,2439.70,2359.97,93.73M,2.42%
4/30/1989,2381.96,2418.44,2426.69,2375.55,91.97M,-1.52%
4/23/1989,2418.80,2407.99,2425.95,2380.87,100.64M,0.39%
4/16/1989,2409.46,2337.06,2409.46,2330.83,109.32M,3.10%
4/9/1989,2337.06,2304.99,2337.24,2293.26,81.88M,1.40%
4/2/1989,2304.80,2296.19,2312.32,2285.56,77.43M,0.49%
3/26/1989,2293.62,2242.68,2296.19,2238.04,78.11M,2.25%
3/19/1989,2243.04,2292.14,2292.14,2240.00,70.72M,-2.14%
3/12/1989,2292.14,2282.14,2347.14,2273.93,118.23M,0.44%
3/5/1989,2282.14,2274.11,2311.07,2270.18,86.26M,0.35%
2/26/1989,2274.29,2245.54,2276.25,2237.32,85.70M,1.28%
2/19/1989,2245.54,2324.82,2331.96,2245.36,70.85M,-3.41%
2/12/1989,2324.82,2286.61,2332.50,2272.32,97.58M,1.70%
2/5/1989,2286.07,2327.50,2360.36,2285.71,124.22M,-1.94%
1/29/1989,2331.25,2324.46,2350.18,2308.93,125.56M,0.36%
1/22/1989,2322.86,2235.36,2344.82,2218.39,137.25M,3.91%
1/15/1989,2235.36,2226.07,2249.46,2205.89,91.89M,0.42%
1/8/1989,2226.07,2194.29,2233.93,2186.79,83.79M,1.45%
1/1/1989,2194.29,2168.39,2206.79,2131.79,69.82M,1.19%
12/25/1988,2168.57,2168.93,2188.04,2158.75,40.95M,-0.02%
12/18/1988,2168.93,2150.71,2186.79,2146.07,75.57M,0.85%
12/11/1988,2150.71,2143.49,2160.03,2124.47,77.23M,0.34%
12/4/1988,2143.49,2092.28,2160.03,2092.28,80.72M,2.45%
11/27/1988,2092.28,2074.50,2121.27,2068.10,70.86M,0.85%
11/20/1988,2074.68,2061.70,2096.91,2039.83,47.75M,0.59%
11/13/1988,2062.41,2069.70,2079.66,2028.98,83.13M,-0.22%
11/6/1988,2067.03,2142.96,2142.96,2066.86,80.69M,-3.67%
10/30/1988,2145.80,2145.99,2178.70,2134.42,97.21M,-0.19%
10/23/1988,2149.89,2183.50,2185.81,2129.09,87.73M,-1.54%
10/16/1988,2183.50,2133.18,2183.50,2114.15,108.37M,2.36%
10/9/1988,2133.18,2150.25,2160.74,2120.38,78.92M,-0.79%
10/2/1988,2150.25,2112.73,2153.27,2086.42,93.49M,1.77%
9/25/1988,2112.91,2090.68,2136.02,2077.52,71.69M,1.06%
9/18/1988,2090.68,2098.15,2098.15,2070.77,72.98M,-0.36%
9/11/1988,2098.15,2068.81,2108.64,2061.70,95.48M,1.42%
9/4/1988,2068.81,2054.59,2084.10,2043.92,57.41M,0.69%
8/28/1988,2054.59,2017.43,2056.19,1996.98,68.18M,1.84%
8/21/1988,2017.43,2016.36,2026.67,1984.71,68.21M,0.07%
8/14/1988,2016.00,2035.92,2043.21,1997.33,83.06M,-1.06%
8/7/1988,2037.52,2119.13,2128.20,2020.09,95.22M,-3.85%
7/31/1988,2119.13,2128.73,2145.45,2110.24,86.48M,-0.45%
7/24/1988,2128.73,2061.70,2128.73,2052.63,78.99M,3.29%
7/17/1988,2060.99,2129.45,2129.45,2059.03,73.76M,-3.21%
7/10/1988,2129.45,2107.40,2129.45,2077.35,84.11M,1.11%
7/3/1988,2106.15,2131.58,2165.01,2103.66,67.72M,-1.19%
6/26/1988,2131.58,2143.49,2144.91,2106.33,86.22M,-0.53%
6/19/1988,2142.96,2103.31,2162.52,2076.46,101.97M,1.85%
6/12/1988,2104.02,2101.71,2138.34,2076.64,125.49M,0.11%
6/5/1988,2101.71,2071.48,2117.18,2049.96,108.73M,1.47%
5/29/1988,2071.30,1956.44,2074.68,1956.44,99.19M,5.87%
5/22/1988,1956.44,1954.91,1975.63,1931.70,106.59M,0.20%
5/15/1988,1952.59,1990.55,2022.55,1925.56,90.74M,-1.91%
5/8/1988,1990.55,2006.80,2011.77,1955.40,75.04M,-0.84%
5/1/1988,2007.46,2032.16,2065.82,2003.48,111.69M,-1.22%
4/24/1988,2032.33,2015.09,2059.85,2015.09,87.79M,0.86%
4/17/1988,2015.09,2013.93,2040.78,1972.48,100.09M,0.06%
4/10/1988,2013.93,2090.19,2115.22,1975.96,120.80M,-3.65%
4/3/1988,2090.19,1987.73,2096.49,1975.46,104.90M,5.14%
3/27/1988,1988.06,1979.61,2012.43,1960.05,77.93M,0.46%
3/20/1988,1978.95,2087.37,2087.37,1977.95,91.27M,-5.19%
3/13/1988,2087.37,2035.64,2100.46,2031.00,96.87M,2.57%
3/6/1988,2034.98,2057.86,2087.20,2001.82,87.06M,-1.11%
2/28/1988,2057.86,2023.21,2087.04,2023.21,98.65M,1.71%
2/21/1988,2023.21,2014.42,2073.28,2005.80,113.68M,0.43%
2/14/1988,2014.59,1983.09,2017.90,1976.13,83.16M,1.58%
2/7/1988,1983.26,1910.64,1986.90,1886.27,93.02M,3.81%
1/31/1988,1910.48,1958.39,1973.14,1909.81,154.38M,-2.44%
1/24/1988,1958.22,1903.35,1958.22,1902.35,104.58M,2.87%
1/17/1988,1903.51,1957.73,1970.99,1850.96,87.78M,-2.69%
1/10/1988,1956.07,1983.26,1983.59,1884.12,124.93M,2.34%
1/3/1988,1911.31,1938.83,2066.15,1908.70,115.69M,-1.42%
12/27/1987,1938.83,1999.67,1999.67,1923.74,54.29M,-3.04%
12/20/1987,1999.67,1975.63,2010.11,1958.55,73.22M,1.23%
12/13/1987,1975.30,1867.04,1977.45,1866.88,140.93M,5.80%
12/6/1987,1867.04,1766.58,1917.44,1766.58,107.15M,5.68%
11/29/1987,1766.74,1910.48,1910.48,1745.19,112.14M,-7.52%
11/22/1987,1910.48,1913.63,1976.96,1900.20,62.59M,-0.16%
11/15/1987,1913.63,1935.34,1969.83,1861.41,104.68M,-1.10%
11/8/1987,1935.01,1959.88,1969.16,1853.78,109.02M,-1.23%
11/1/1987,1959.05,1994.20,2016.08,1898.87,129.60M,-1.73%
10/25/1987,1993.53,1950.27,2020.23,1782.49,177.71M,2.19%
10/18/1987,1950.76,2247.39,2247.39,1616.21,329.86M,-13.17%
10/11/1987,2246.74,2482.21,2508.49,2223.73,169.81M,-9.49%
10/4/1987,2482.21,2640.99,2645.72,2482.21,111.91M,-6.01%
9/27/1987,2640.99,2570.17,2651.76,2569.84,110.27M,2.76%
9/20/1987,2570.17,2524.31,2592.69,2476.01,108.81M,1.80%
9/13/1987,2524.64,2609.06,2625.32,2514.52,95.67M,-3.22%
9/6/1987,2608.74,2561.22,2614.16,2499.36,100.55M,1.85%
8/30/1987,2561.38,2637.44,2688.78,2560.91,109.18M,-2.95%
8/23/1987,2639.35,2710.78,2736.61,2638.39,100.49M,-2.59%
8/16/1987,2709.50,2685.43,2717.95,2634.57,122.15M,0.90%
8/9/1987,2685.43,2592.95,2707.43,2592.47,146.39M,3.60%
8/2/1987,2592.00,2571.91,2605.39,2532.05,117.36M,0.77%
7/26/1987,2572.07,2485.33,2574.94,2478.48,117.44M,3.49%
7/19/1987,2485.33,2510.07,2510.07,2452.01,93.04M,-0.98%
7/12/1987,2510.04,2455.99,2519.93,2436.06,133.06M,2.20%
7/5/1987,2455.99,2436.54,2472.10,2424.11,110.83M,0.79%
6/28/1987,2436.70,2436.86,2448.50,2404.18,74.61M,-0.01%
6/21/1987,2436.86,2420.70,2457.11,2420.70,104.05M,0.66%
6/14/1987,2420.85,2377.58,2422.74,2377.58,111.42M,1.81%
6/7/1987,2377.73,2326.15,2389.11,2309.31,90.85M,2.22%
5/31/1987,2326.15,2291.41,2337.08,2266.38,78.41M,1.51%
5/24/1987,2291.57,2241.66,2324.94,2241.66,73.71M,2.16%
5/17/1987,2243.20,2273.09,2273.53,2197.99,112.55M,-1.29%
5/10/1987,2272.52,2321.38,2369.95,2272.52,124.33M,-2.14%
5/3/1987,2322.30,2280.40,2352.56,2261.65,145.19M,1.84%
4/26/1987,2280.40,2235.23,2307.53,2193.32,135.06M,2.01%
4/19/1987,2235.37,2278.55,2346.45,2231.68,123.59M,-1.78%
4/12/1987,2275.99,2338.49,2347.30,2220.45,133.39M,-2.68%
4/5/1987,2338.78,2390.48,2422.16,2322.30,118.95M,-2.16%
3/29/1987,2390.34,2335.80,2397.30,2257.95,118.33M,2.33%
3/22/1987,2335.80,2326.99,2387.36,2326.99,108.40M,0.10%
3/15/1987,2333.52,2258.66,2333.52,2237.65,105.66M,3.31%
3/8/1987,2258.66,2280.23,2294.01,2248.88,86.34M,-0.95%
3/1/1987,2280.23,2223.57,2280.93,2215.27,93.27M,2.53%
2/22/1987,2223.99,2234.96,2241.00,2190.94,94.54M,-0.50%
2/15/1987,2235.24,2183.35,2256.61,2182.79,106.48M,2.38%
2/8/1987,2183.35,2186.30,2194.60,2141.59,99.23M,-0.16%
2/1/1987,2186.87,2157.20,2211.75,2148.48,128.71M,1.34%
1/25/1987,2158.04,2102.08,2184.00,2087.60,117.63M,2.69%
1/18/1987,2101.52,2077.76,2210.07,2056.81,139.95M,1.20%
1/11/1987,2076.63,2005.62,2089.29,1998.31,141.55M,3.53%
1/4/1987,2005.91,1926.88,2014.62,1926.88,126.67M,4.08%
12/28/1986,1927.31,1930.40,1930.54,1889.34,39.67M,-0.16%
12/21/1986,1930.40,1924.91,1932.23,1908.32,74.46M,0.08%
12/14/1986,1928.85,1912.40,1937.71,1893.28,122.81M,0.87%
12/7/1986,1912.26,1924.77,1942.63,1911.56,81.91M,-0.66%
11/30/1986,1925.06,1914.23,1961.47,1887.00,96.33M,0.57%
11/23/1986,1914.23,1893.28,1918.59,1885.55,68.33M,1.09%
11/16/1986,1893.56,1873.45,1894.26,1807.23,114.45M,1.07%
11/9/1986,1873.59,1886.25,1901.57,1852.36,81.89M,-0.69%
11/2/1986,1886.53,1877.81,1902.14,1874.86,100.95M,0.46%
10/26/1986,1877.81,1832.26,1884.14,1820.87,101.38M,2.49%
10/19/1986,1832.26,1833.94,1842.94,1797.67,77.43M,-0.26%
10/12/1986,1837.04,1793.17,1843.93,1790.64,82.19M,2.45%
10/5/1986,1793.17,1774.32,1816.09,1768.70,87.08M,1.07%
9/28/1986,1774.18,1769.68,1799.07,1737.20,83.03M,0.25%
9/21/1986,1769.69,1762.37,1810.04,1758.01,93.83M,0.40%
9/14/1986,1762.65,1758.58,1789.93,1745.50,89.33M,0.22%
9/7/1986,1758.72,1899.89,1903.82,1743.39,109.73M,-7.42%
8/31/1986,1899.75,1898.35,1927.02,1861.51,77.05M,0.07%
8/24/1986,1898.34,1887.65,1912.26,1869.94,65.27M,0.56%
8/17/1986,1887.80,1855.60,1887.80,1846.74,67.21M,1.74%
8/10/1986,1855.60,1782.62,1855.74,1782.48,76.72M,4.09%
8/3/1986,1782.62,1763.64,1794.01,1737.77,77.30M,1.08%
7/27/1986,1763.64,1810.18,1810.74,1752.81,78.53M,-2.56%
7/20/1986,1810.04,1779.95,1812.99,1772.08,64.12M,1.80%
7/13/1986,1777.98,1821.43,1821.43,1762.23,90.87M,-2.39%
7/6/1986,1821.43,1899.32,1899.32,1804.98,81.23M,-4.18%
6/29/1986,1900.87,1884.84,1913.39,1883.86,50.48M,0.83%
6/22/1986,1885.26,1879.54,1897.58,1858.76,65.14M,0.30%
6/15/1986,1879.54,1874.19,1882.94,1851.05,67.76M,0.29%
6/8/1986,1874.19,1885.90,1885.90,1823.47,60.13M,-0.62%
6/1/1986,1885.90,1876.21,1887.51,1848.36,59.38M,0.49%
5/25/1986,1876.71,1823.29,1895.20,1823.29,61.71M,2.93%
5/18/1986,1823.29,1759.80,1833.33,1751.86,60.85M,3.61%
5/11/1986,1759.80,1789.43,1808.28,1755.95,70.52M,-1.66%
5/4/1986,1789.43,1774.31,1797.37,1759.92,73.14M,0.83%
4/27/1986,1774.68,1835.07,1852.43,1768.97,80.74M,-3.32%
4/20/1986,1835.57,1840.70,1859.13,1809.77,83.65M,-0.26%
4/13/1986,1840.40,1790.71,1861.91,1786.62,102.31M,2.81%
4/6/1986,1790.18,1739.10,1807.46,1718.15,138.80M,2.93%
3/30/1986,1739.22,1821.84,1831.90,1736.11,83.84M,-4.53%
3/23/1986,1821.72,1768.56,1841.24,1767.36,75.97M,3.01%
3/16/1986,1768.56,1782.08,1813.10,1768.55,89.60M,-1.35%
3/9/1986,1792.74,1697.92,1792.86,1696.47,95.27M,5.47%
3/2/1986,1699.83,1708.49,1714.79,1671.98,80.39M,-0.54%
2/23/1986,1709.06,1697.59,1720.53,1682.57,93.50M,0.67%
2/16/1986,1697.71,1664.45,1697.59,1649.08,67.30M,2.00%
2/9/1986,1664.45,1613.30,1664.45,1610.32,84.55M,3.16%
2/2/1986,1613.42,1571.10,1619.27,1568.81,91.51M,2.70%
1/26/1986,1570.99,1529.93,1577.29,1529.93,76.81M,2.68%
1/19/1986,1529.93,1536.35,1536.35,1497.71,62.62M,-0.44%
1/12/1986,1536.70,1513.65,1543.35,1510.09,70.14M,1.53%
1/5/1986,1513.53,1550.00,1570.41,1503.56,80.33M,-2.30%
12/29/1985,1549.20,1545.07,1556.31,1522.89,46.20M,0.40%
12/22/1985,1543.00,1543.00,1543.23,1514.33,42.39M,0.00%
12/15/1985,1543.00,1536.24,1563.76,1523.89,103.04M,0.51%
12/8/1985,1535.21,1477.04,1537.50,1476.95,118.66M,3.93%
12/1/1985,1477.18,1472.25,1500.46,1453.44,72.65M,0.34%
11/24/1985,1472.13,1464.33,1483.03,1454.13,66.56M,0.53%
11/17/1985,1464.33,1435.09,1469.04,1429.93,80.35M,2.04%
11/10/1985,1435.09,1404.59,1446.33,1404.59,76.65M,2.19%
11/3/1985,1404.36,1388.76,1407.57,1382.22,66.09M,1.01%
10/27/1985,1390.25,1356.52,1390.25,1351.25,65.43M,2.49%
10/20/1985,1356.52,1368.84,1370.07,1355.29,51.99M,-0.90%
10/13/1985,1368.84,1339.38,1378.14,1339.38,62.22M,2.16%
10/6/1985,1339.94,1328.74,1339.94,1319.89,39.64M,0.84%
9/29/1985,1328.74,1330.08,1345.54,1318.55,59.73M,0.59%
9/22/1985,1321.01,1306.78,1325.83,1305.67,53.78M,1.78%
9/15/1985,1297.94,1307.67,1309.92,1289.31,50.37M,-0.74%
9/8/1985,1307.68,1335.57,1341.40,1300.74,46.96M,-2.10%
9/1/1985,1335.69,1334.01,1337.93,1321.24,33.83M,0.13%
8/25/1985,1334.01,1318.08,1336.58,1312.28,44.26M,1.19%
8/18/1985,1318.32,1312.84,1331.65,1311.16,36.72M,0.43%
8/11/1985,1312.72,1321.01,1321.80,1306.00,39.45M,-0.61%
8/4/1985,1320.79,1351.81,1351.81,1320.65,39.52M,-2.38%
7/28/1985,1353.05,1356.63,1356.63,1339.94,46.10M,-0.30%
7/21/1985,1357.08,1359.43,1367.61,1340.50,62.41M,-0.18%
7/14/1985,1359.54,1338.04,1359.66,1333.33,62.86M,1.56%
7/7/1985,1338.60,1334.34,1339.94,1320.45,47.74M,0.31%
6/30/1985,1334.45,1335.34,1340.28,1325.83,32.08M,-0.08%
6/23/1985,1335.46,1324.15,1336.13,1311.60,53.12M,0.83%
6/16/1985,1324.48,1300.96,1324.48,1291.55,53.04M,1.81%
6/9/1985,1300.96,1316.42,1319.33,1288.42,46.22M,-1.17%
6/2/1985,1316.42,1315.19,1329.75,1307.35,52.96M,0.08%
5/26/1985,1315.41,1302.08,1316.87,1296.26,45.02M,1.03%
5/19/1985,1301.97,1294.68,1312.61,1292.22,52.11M,1.29%
5/12/1985,1285.34,1274.07,1292.40,1271.31,57.91M,0.88%
5/5/1985,1274.18,1247.35,1277.39,1245.14,58.70M,2.16%
4/28/1985,1247.24,1274.96,1274.96,1240.72,50.10M,-2.19%
4/21/1985,1275.18,1266.45,1287.10,1261.71,44.93M,0.68%
4/14/1985,1266.56,1265.68,1278.82,1260.05,45.77M,0.07%
4/7/1985,1265.68,1259.28,1269.55,1250.66,43.20M,0.53%
3/31/1985,1259.05,1267.01,1277.27,1252.87,31.62M,-0.61%
3/24/1985,1266.78,1267.45,1271.31,1255.96,44.92M,-0.05%
3/17/1985,1267.45,1251.10,1273.52,1246.80,45.23M,1.61%
3/10/1985,1247.35,1269.55,1275.95,1251.00,44.12M,-1.76%
3/3/1985,1269.66,1299.25,1301.68,1268.33,52.05M,-2.29%
2/24/1985,1299.36,1275.84,1305.87,1268.88,55.75M,1.84%
2/17/1985,1275.84,1281.80,1288.76,1274.07,34.55M,-0.48%
2/10/1985,1282.02,1289.86,1303.11,1269.66,61.27M,-0.62%
2/3/1985,1289.97,1278.05,1296.71,1271.75,59.48M,0.96%
1/27/1985,1277.72,1275.73,1300.02,1269.10,,0.13%
1/20/1985,1276.06,1226.37,1282.80,1226.37,,3.97%
1/13/1985,1227.36,1217.65,1239.73,1213.23,,0.76%
1/6/1985,1218.09,1185.18,1226.26,1185.18,,2.80%
12/30/1984,1184.96,1203.73,1211.68,1180.99,,-1.60%
12/23/1984,1204.17,1199.98,1211.79,1199.54,,0.43%
12/16/1984,1198.98,1176.90,1220.19,1167.18,,1.96%
